,CoRE_name,refcode,doi,flag,Df,Di,Dif,GPOAV,GPONAV,GPOV,GSA,POAV,POAV_vol_frac,PONAV,PONAV_vol_frac,VPOV,VSA,cell_v,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,filename,0
1088,TOFQEM_clean,TOFQEM,10.1002/zaac.201400024,1,3.85853,4.6908,4.66726,0.255433,0,0.255433743,684.692,605.045,0.3206,0,0,0.3206,859.373,1887.23,95.8551,170.08,292.7,387.192,2810,4272,4754,2112,12,24,36,46,64,164,188,124,8.4715,18.915,26.9392,26.103,2.8561,27.716,25.857,46.5426,2304,1824,1728,2304,1,5,6,11,25,60,90,115,2.1904,5.4612,6.8376,10.1084,0,-7.95,-5.16,-8.95,0,202,252,480,0,0,0,0,0,13,12,32,0,3.71,4.26,9.45,91.2838,176.001,261.8652,273.572,397,768,1020,884,13,26,38,42,64,150,190,168,5.7333,12.7666,17.2678,16.611,10.7536,11.577,24.05326667,19.03733333,57.75,63,106.1666667,79.33333333,1,1.416666667,2.833333333,2.416666667,2.25,6.75,9,7.666666667,0.545233333,0.809141667,1.35125,1.127658333,39.2025,104.6191667,148.798845,132.5071783,0,0.9275,1.6275,1.9425,0,2,7,7.75,0,0,0,0,0,-2,-1.166666667,-1.916666667,0,-0.04,0.276666667,0.261666667,0,-6.75,-4.339258333,-6.214258333,5.9168,4.386,10.3028,8.772,32,24,56,48,0.5,0.5,1,1,0.5,1.5,2,3,0.26645,0.28105,0.5475,0.5621,14.045,29.945,43.99,59.89,0,0.445,0.445,0.89,0,1,1,2,0,0,0,0,0,-1,-1,-2,0,-0.02,-0.02,-0.04,0,-3,-3,-6,TOFQEM_clean.cif,
1089,TOJLOT_clean,TOJLOT,10.1002/anie.199616901,-1,7.46451,9.37068,9.37068,0.633047,0,0.633047142,1955.53,3027.42,0.4988,0,0,0.4988,1540.83,6069.4,92.5964,170.24,240.4392,372.096,1325,2296,3660,2016,13,24,36,48,60,144,180,144,8.8976,17.52,28.4948,27.72,3.61,23.104,38.76,72.2,841,812,1392,1624,1,4,8,16,16,48,96,128,1.9044,4.14,8.5008,12.5856,0,-4.56,-5.2,-7.6,0,88,184,408,0,0,0,0,0,4,8,32,0,2.52,4.88,12.96,230.5746,515.763,796.8186,920.778,954,2232,3114,3192,36,78,120,144,198,486,678,720,15.69,38.4846,55.7232,60.7824,9.2416,15.504,28.88,21.128,49,84,98,56,1,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0,0.98,2.66,2.17,0,2,14,13,0,0,0,0,0,-2,0,1,0,-0.04,0.72,0.74,0,-7.8,-2.01422,1.88578,9.2416,15.504,33.9872,38.76,49,84,182,210,1,2,4,5,4,12,20,30,0.5625,1.155,2.28,2.8875,54.76,167.24,276.76,418.1,0,0.98,0.98,2.45,0,2,2,5,0,0,0,0,0,-2,-2,-5,0,-0.04,-0.04,-0.1,0,-7.8,-7.8,-19.5,TOJLOT_clean.cif,
1090,TOLYOJ_clean,TOLYOJ,10.1021/cg701224h,1,4.7997,5.56011,5.54043,0.343967,0,0.343967146,1394.31,512.674,0.3125,0,0,0.3125,1266.75,1640.56,131.36485,177.7104,379.1096,530.3104,884.5,1952,2846,3152,14.5,28,43,58,71,172,204,180,10.80025,23.6228,31.9771,34.4998,0.8649,14.9296,11.9784,24.3412,121,410.6666667,330,674.6666667,1,4.666666667,4.666666667,9.333333333,22.66666667,45.33333333,68,118.6666667,2.4025,5.280333333,5.507666667,10.974,0,-11.71333333,-8.54,-17.49333333,0,14,21.33333333,41.33333333,0,0,0,0,0,13.33333333,8.666666667,21.33333333,0,3.826666667,3.68,7.386666667,103.1174,196.9162,296.9532,338.932,461,880,1212,1108,14,28,42,50,70,168,218,194,6.2662,13.8616,19.5162,19.9398,11.8336,9.558613333,19.17685333,24.60746667,64,51.73333333,104.5333333,103.4666667,1,1,2,2.933333333,1,3,4.933333333,6.933333333,0.5329,0.555286667,1.108626667,1.376293333,28.09,50.244,102.82,142.0751708,0,0.661333333,1.305333333,2.937333333,0,1.533333333,2.933333333,10.53333333,0,0,0,0,0,-2,-2.933333333,-4,0,-0.030666667,-0.058666667,0.256,0,-4.18,-8.8,-11.25996933,10.2784,19.08576,25.57024,19.6944,55,103.2,103.6,72,1,2.2,3.2,2.6,5.8,13.8,16,11.4,0.55066,1.24634,1.464,1.12918,44.092,147.832,175.5591368,138.1071368,0,0.704,1.952,2.014,0,1.4,9.2,9.4,0,0,0,0,0,0.4,1.6,0.8,0,-0.028,0.416,0.412,0,-5.82,-3.608532,-3.668532,TOLYOJ_clean.cif,
1091,TONLOY_clean,TONLOY,10.1039/b814524e,1,6.92579,7.42094,7.42094,0.156131,0,0.156130972,470.367,604.592,0.2357,0,0,0.2357,710.081,2565.09,252.0645,461.7414,703.6296,1083.6096,8238,10440,13326,9078,33,66,96,138,162,396,510,522,23.8158,50.4474,74.7828,85.611,2.8561,21.9024,25.857,55.1954,2304,1440,1728,3264,1,4,6,12,16,40,72,120,2.1904,4.3808,6.8376,12.3136,0,-6.2,-5.16,-12.38,0,162,252,508,0,0,0,0,0,6,6,18,0,2.96,4.26,9.44,220.4108,450.891,764.8148,889.0408,896,1872,2708,2452,32,66,112,136,178,446,608,606,13.1392,31.185,46.9384,49.6024,10.5376,12.138,26.0196,28.4156,56.5,66,126,105.5,1,1.5,3,3.5,2.5,7.5,12.5,13,0.5477,0.85855,1.545,1.54115,41.425,113.565,171.666307,167.07899,0,0.935,1.355,2.35,0,2,5,11.5,0,0,0,0,0,-2,-2.5,-2.5,0,-0.04,0.15,0.52,0,-6.9,-5.453555,-2.710665,10.5376,16.014,36.5836,35.1036,56.5,87,154,112.5,1,2,4.5,4.5,5,16.5,25,19.5,0.5477,1.1473,2.11125,1.81865,41.425,155.375,246.828921,200.431604,0,1.18,2.44,3.19,0,2.5,11.5,17.5,0,0,0,0,0,-1.5,1.5,2,0,-0.05,0.52,0.9,0,-8.85,-4.510665,0.182225,TONLOY_clean.cif,
1092,TOPKIT_clean,TOPKIT,10.1039/b807063f,1,5.08188,8.34634,8.22722,0.583933,0,0.583933069,2200.59,1831.51,0.5592,0,0,0.5592,2107.38,3275.23,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,80,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,12,0,2.6,2.44,5.04,841.1532,1800.8316,2756.814,3691.6056,6786,17160,22944,29184,114,264,396,552,744,2088,2904,3792,63.3126,163.9392,234.294,313.812,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,6.6564,26.4708,33.0498,46.2078,256,704,800,992,1,4,5,7,16,52,64,88,1.0404,3.6516,4.437,6.0078,376.36,1191.16,1410.38,1848.82,0,0.06,0.09,0.15,0,20,30,50,0,0,0,0,0,3,4,6,0,0.5,0.75,1.25,0,16.2,24.3,40.5,TOPKIT_clean.cif,
1093,TORJAN_clean,TORJAN,10.1039/C4DT02396J,1,3.81819,5.41891,5.41891,0.292381,0,0.292379471,886.341,1175.55,0.329,0,0,0.329,997.351,3573.09,209.4482,375.804,1249.2964,817.916,9578,17040,12784,8480,24,64,132,104,252,832,800,512,17.9686,58.016,84.1556,64.512,1.21,28.314,11.22,24.398,4225,3900,1560,3380,1,8,4,8,64,160,96,176,2.8224,9.9456,5.1744,10.2144,0,-16.94,-5.8,-13.38,0,460,236,468,0,0,0,0,0,44,20,42,0,7.52,3.64,7.36,337.4104,682.42,1102.0058,1404.289,1441,2944,4376,4852,49,102,164,218,266,666,970,1150,21.2457,50.005,75.1604,91.4146,10.500825,12.590625,18.70545,19.21425,57,69,102,93,1,1.5,2,2.5,3,6,7.5,10.5,0.5479,0.85085,1.1177,1.28205,52.99,106.785,129.83,179.1451715,0,0.2225,0.6675,1.51,0,0.5,1.5,5.5,0,0,0,0,0,-0.5,-1.5,-2,0,-0.01,-0.03,0.14,0,-1.5,-4.5,-5.603555,10.9696,16.12266667,32.9904,34.536,59,76.66666667,140,167,1,2,4,4.333333333,4.666666667,14.66666667,20.33333333,28.33333333,0.542766667,1.042266667,1.87,2.2795,36.98,131.5092277,214.6168187,294.0467657,0,1.496666667,2.366666667,3.023333333,0,4.666666667,10.66666667,9.333333333,0,0,0,0,0,-1.333333333,1.666666667,-1.333333333,0,0.073333333,0.453333333,0.146666667,0,-7.635703333,-5.342813333,-15.87140667,TORJAN_clean.cif,
1094,TORJER_clean,TORJER,10.1039/C4DT02396J,1,3.67231,5.04936,5.03861,0,0.257221,0.257220372,0,0,0,1034.18,0.2996,0.2996,0,3451.87,209.4482,375.804,1249.2964,817.916,9578,17040,12784,8480,24,64,132,104,252,832,800,512,17.9686,58.016,84.1556,64.512,1.21,28.314,11.22,24.398,4225,3900,1560,3380,1,8,4,8,64,160,96,176,2.8224,9.9456,5.1744,10.2144,0,-16.94,-5.8,-13.38,0,460,236,468,0,0,0,0,0,44,20,42,0,7.52,3.64,7.36,337.4104,682.42,1102.0058,1404.289,1441,2944,4376,4852,49,102,164,218,266,666,970,1150,21.2457,50.005,75.1604,91.4146,10.500825,12.590625,18.70545,19.21425,57,69,102,93,1,1.5,2,2.5,3,6,7.5,10.5,0.5479,0.85085,1.1177,1.28205,52.99,106.785,129.83,179.1451715,0,0.2225,0.6675,1.51,0,0.5,1.5,5.5,0,0,0,0,0,-0.5,-1.5,-2,0,-0.01,-0.03,0.14,0,-1.5,-4.5,-5.603555,10.9696,16.12266667,32.9904,34.536,59,76.66666667,140,167,1,2,4,4.333333333,4.666666667,14.66666667,20.33333333,28.33333333,0.542766667,1.042266667,1.87,2.2795,36.98,131.5092277,214.6168187,294.0467657,0,1.496666667,2.366666667,3.023333333,0,4.666666667,10.66666667,9.333333333,0,0,0,0,0,-1.333333333,1.666666667,-1.333333333,0,0.073333333,0.453333333,0.146666667,0,-7.635703333,-5.342813333,-15.87140667,TORJER_clean.cif,
1095,TORJIV_clean,TORJIV,10.1039/C4DT02396J,1,3.73306,5.15558,5.15096,0,0.262816,0.262816664,0,0,0,1056.68,0.302,0.302,0,3498.94,209.4482,375.804,1249.2964,817.916,9578,17040,12784,8480,24,64,132,104,252,832,800,512,17.9686,58.016,84.1556,64.512,1.21,28.314,11.22,24.398,4225,3900,1560,3380,1,8,4,8,64,160,96,176,2.8224,9.9456,5.1744,10.2144,0,-16.94,-5.8,-13.38,0,460,236,468,0,0,0,0,0,44,20,42,0,7.52,3.64,7.36,337.4104,682.42,1102.0058,1404.289,1441,2944,4376,4852,49,102,164,218,266,666,970,1150,21.2457,50.005,75.1604,91.4146,10.500825,12.590625,18.70545,19.21425,57,69,102,93,1,1.5,2,2.5,3,6,7.5,10.5,0.5479,0.85085,1.1177,1.28205,52.99,106.785,129.83,179.1451715,0,0.2225,0.6675,1.51,0,0.5,1.5,5.5,0,0,0,0,0,-0.5,-1.5,-2,0,-0.01,-0.03,0.14,0,-1.5,-4.5,-5.603555,10.9696,16.12266667,32.9904,34.536,59,76.66666667,140,167,1,2,4,4.333333333,4.666666667,14.66666667,20.33333333,28.33333333,0.542766667,1.042266667,1.87,2.2795,36.98,131.5092277,214.6168187,294.0467657,0,1.496666667,2.366666667,3.023333333,0,4.666666667,10.66666667,9.333333333,0,0,0,0,0,-1.333333333,1.666666667,-1.333333333,0,0.073333333,0.453333333,0.146666667,0,-7.635703333,-5.342813333,-15.87140667,TORJIV_clean.cif,
1096,TORJOB_clean,TORJOB,10.1039/C4DT02396J,1,3.81862,5.4126,5.4126,0.301306,0,0.301305356,913.588,1197.5,0.334,0,0,0.334,1012.72,3585.33,209.9082,386.1,1253.3764,820.668,9066,16560,12592,8352,24,64,132,104,252,832,800,512,17.9686,58.016,84.1556,64.512,1.44,30.888,12.24,26.616,3969,3780,1512,3276,1,8,4,8,64,160,96,176,2.8224,9.9456,5.1744,10.2144,0,-16.14,-5.4,-12.58,0,444,228,452,0,0,0,0,0,44,20,42,0,7.52,3.64,7.36,337.4104,682.42,1102.0058,1404.289,1441,2944,4376,4852,49,102,164,218,266,666,970,1150,21.2457,50.005,75.1604,91.4146,10.500825,12.590625,18.70545,19.21425,57,69,102,93,1,1.5,2,2.5,3,6,7.5,10.5,0.5479,0.85085,1.1177,1.28205,52.99,106.785,129.83,179.1451715,0,0.2225,0.6675,1.51,0,0.5,1.5,5.5,0,0,0,0,0,-0.5,-1.5,-2,0,-0.01,-0.03,0.14,0,-1.5,-4.5,-5.603555,10.9696,16.12266667,32.9904,34.536,59,76.66666667,140,167,1,2,4,4.333333333,4.666666667,14.66666667,20.33333333,28.33333333,0.542766667,1.042266667,1.87,2.2795,36.98,131.5092277,214.6168187,294.0467657,0,1.496666667,2.366666667,3.023333333,0,4.666666667,10.66666667,9.333333333,0,0,0,0,0,-1.333333333,1.666666667,-1.333333333,0,0.073333333,0.453333333,0.146666667,0,-7.635703333,-5.342813333,-15.87140667,TORJOB_clean.cif,
1097,TORJUH_clean,TORJUH,10.1039/C4DT02396J,1,3.79107,5.30819,5.29306,0.296296,0,0.296296296,862.992,1177.59,0.3324,0,0,0.3324,968.149,3542.69,209.9082,386.1,1253.3764,820.668,9066,16560,12592,8352,24,64,132,104,252,832,800,512,17.9686,58.016,84.1556,64.512,1.44,30.888,12.24,26.616,3969,3780,1512,3276,1,8,4,8,64,160,96,176,2.8224,9.9456,5.1744,10.2144,0,-16.14,-5.4,-12.58,0,444,228,452,0,0,0,0,0,44,20,42,0,7.52,3.64,7.36,337.4104,682.42,1102.0058,1404.289,1441,2944,4376,4852,49,102,164,218,266,666,970,1150,21.2457,50.005,75.1604,91.4146,10.500825,12.590625,18.70545,19.21425,57,69,102,93,1,1.5,2,2.5,3,6,7.5,10.5,0.5479,0.85085,1.1177,1.28205,52.99,106.785,129.83,179.1451715,0,0.2225,0.6675,1.51,0,0.5,1.5,5.5,0,0,0,0,0,-0.5,-1.5,-2,0,-0.01,-0.03,0.14,0,-1.5,-4.5,-5.603555,10.9696,16.12266667,32.9904,34.536,59,76.66666667,140,167,1,2,4,4.333333333,4.666666667,14.66666667,20.33333333,28.33333333,0.542766667,1.042266667,1.87,2.2795,36.98,131.5092277,214.6168187,294.0467657,0,1.496666667,2.366666667,3.023333333,0,4.666666667,10.66666667,9.333333333,0,0,0,0,0,-1.333333333,1.666666667,-1.333333333,0,0.073333333,0.453333333,0.146666667,0,-7.635703333,-5.342813333,-15.87140667,TORJUH_clean.cif,
1098,TORKAO_clean,TORKAO,10.1039/C4DT02396J,1,3.67935,5.01927,4.85274,0,0.262138,0.262136767,0,0,0,1041.83,0.3013,0.3013,0,3457.79,209.9082,386.1,1253.3764,820.668,9066,16560,12592,8352,24,64,132,104,252,832,800,512,17.9686,58.016,84.1556,64.512,1.44,30.888,12.24,26.616,3969,3780,1512,3276,1,8,4,8,64,160,96,176,2.8224,9.9456,5.1744,10.2144,0,-16.14,-5.4,-12.58,0,444,228,452,0,0,0,0,0,44,20,42,0,7.52,3.64,7.36,337.4104,682.42,1102.0058,1404.289,1441,2944,4376,4852,49,102,164,218,266,666,970,1150,21.2457,50.005,75.1604,91.4146,10.500825,12.590625,18.70545,19.21425,57,69,102,93,1,1.5,2,2.5,3,6,7.5,10.5,0.5479,0.85085,1.1177,1.28205,52.99,106.785,129.83,179.1451715,0,0.2225,0.6675,1.51,0,0.5,1.5,5.5,0,0,0,0,0,-0.5,-1.5,-2,0,-0.01,-0.03,0.14,0,-1.5,-4.5,-5.603555,10.9696,16.12266667,32.9904,34.536,59,76.66666667,140,167,1,2,4,4.333333333,4.666666667,14.66666667,20.33333333,28.33333333,0.542766667,1.042266667,1.87,2.2795,36.98,131.5092277,214.6168187,294.0467657,0,1.496666667,2.366666667,3.023333333,0,4.666666667,10.66666667,9.333333333,0,0,0,0,0,-1.333333333,1.666666667,-1.333333333,0,0.073333333,0.453333333,0.146666667,0,-7.635703333,-5.342813333,-15.87140667,TORKAO_clean.cif,
1099,TORKES_clean,TORKES,10.1039/C4DT02396J,1,3.78089,5.31982,5.22374,0.288137,0,0.288137816,829.6,1158.48,0.3295,0,0,0.3295,948.693,3515.88,209.4482,375.804,1249.2964,817.916,9578,17040,12784,8480,24,64,132,104,252,832,800,512,17.9686,58.016,84.1556,64.512,1.21,28.314,11.22,24.398,4225,3900,1560,3380,1,8,4,8,64,160,96,176,2.8224,9.9456,5.1744,10.2144,0,-16.94,-5.8,-13.38,0,460,236,468,0,0,0,0,0,44,20,42,0,7.52,3.64,7.36,337.4104,682.42,1102.0058,1404.289,1441,2944,4376,4852,49,102,164,218,266,666,970,1150,21.2457,50.005,75.1604,91.4146,10.500825,12.590625,18.70545,19.21425,57,69,102,93,1,1.5,2,2.5,3,6,7.5,10.5,0.5479,0.85085,1.1177,1.28205,52.99,106.785,129.83,179.1451715,0,0.2225,0.6675,1.51,0,0.5,1.5,5.5,0,0,0,0,0,-0.5,-1.5,-2,0,-0.01,-0.03,0.14,0,-1.5,-4.5,-5.603555,10.9696,16.12266667,32.9904,34.536,59,76.66666667,140,167,1,2,4,4.333333333,4.666666667,14.66666667,20.33333333,28.33333333,0.542766667,1.042266667,1.87,2.2795,36.98,131.5092277,214.6168187,294.0467657,0,1.496666667,2.366666667,3.023333333,0,4.666666667,10.66666667,9.333333333,0,0,0,0,0,-1.333333333,1.666666667,-1.333333333,0,0.073333333,0.453333333,0.146666667,0,-7.635703333,-5.342813333,-15.87140667,TORKES_clean.cif,
1100,TOVJAR_clean,TOVJAR,10.1038/ncomms6723,1,8.52361,12.39314,12.38716,1.4329,0,1.432901733,3947.23,24196.5,0.7398,0,0,0.7398,2037.94,32706.8,243.0857,657.212,1478.1382,1652.5072,5423,15992,34906,29584,27.5,94,175,220,383,1524,2625,2568,21.26765,77.6209,145.3267,164.7318,3.44165,37.22366667,36.1255,80.60593333,702.5,1236.666667,4147,2685.333333,1,5.833333333,9,13.66666667,34.16666667,115,240.1666667,229.3333333,1.57505,5.344208333,11.7405,12.72151667,0,-9.245833333,-2.78,-18.10166667,0,107.9166667,82,260.8333333,0,0,0,0,0,14.5,11.33333333,40.33333333,0,3.0625,1.94,7.015,319.1691,663.714,1059.0756,1353.378,1371,2916,4344,4764,48,102,162,216,264,666,978,1128,21.2592,50.8662,76.8402,92.2872,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOVJAR_clean.cif,
1101,TOVJEV_clean,TOVJEV,10.1038/ncomms6723,1,10.37066,13.67762,13.67762,1.95604,0,1.956044066,4634.58,14088.7,0.7816,0,0,0.7816,1851.9,18025.5,202.8985,399.384,984.1086,1039.0176,3076,7392,12408,14016,22,54,102,132,156,426,726,840,15.1726,40.8654,70.8438,91.0164,3.3489,31.476,25.3638,69.0276,676,1040,1976,2288,1,5,6,12,25,55,110,140,1.5625,4.5625,6.975,11.15,0,-8.05,-2.88,-15.76,0,90,80,224,0,0,0,0,0,14,8,32,0,2.6,1.92,6.08,333.2507,694.75,1099.7636,1415.394,1421,3016,4514,5100,50,106,168,224,274,690,1016,1200,21.9586,52.5614,79.424,96.9072,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,9.2416,21.128,15.504,31.008,49,56,84,168,1,3,2,4,9,15,18,36,0.5625,1.1325,1.155,2.31,54.76,150.325228,167.24,334.48,0,2.17,0.98,1.96,0,13,2,4,0,0,0,0,0,4,0,0,0,0.74,-0.04,-0.08,0,1.88578,-7.8,-15.6,TOVJEV_clean.cif,
1102,TOVJIZ_clean,TOVJIZ,10.1038/ncomms6723,1,8.2906,12.65101,12.63941,1.66394,0,1.663936661,4396.23,12006.5,0.7507,0,0,0.7507,1983.4,15993.8,202.8985,399.384,984.1086,1039.0176,3076,7392,12408,14016,22,54,102,132,156,426,726,840,15.1726,40.8654,70.8438,91.0164,3.3489,31.476,25.3638,69.0276,676,1040,1976,2288,1,5,6,12,25,55,110,140,1.5625,4.5625,6.975,11.15,0,-8.05,-2.88,-15.76,0,90,80,224,0,0,0,0,0,14,8,32,0,2.6,1.92,6.08,331.0027,685.174,1082.9436,1401.114,1435,3016,4524,5124,49,104,164,220,268,676,996,1164,21.7921,51.9608,78.5188,95.6444,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,11.8336,16.34,17.544,35.088,64,56,96,192,1,2,2,4,4,8,12,24,0.5329,0.8322,1.1242,2.2484,28.09,83.777683,119.78,239.56,0,2.13,1.78,3.56,0,9,4,8,0,0,0,0,0,0,-2,-4,0,0.32,-0.08,-0.16,0,-5.20711,-12,-24,TOVJIZ_clean.cif,
1103,TOVJUL_clean,TOVJUL,10.1038/ncomms6723,1,5.30609,7.14912,7.13888,0.475949,0,0.475948651,2005.89,5337.26,0.4105,0,0,0.4105,1730.05,13001.9,259.8960125,507.334925,1346.8961,1504.25845,3249.875,8377.5,14055.25,17418,30.5,71,144,194,215,589,999.75,1264.25,17.64125,48.8529,88.7284,120.6896,3.3489,35.6728,28.0478,77.4212,676,1178.666667,1993.333333,2565.333333,1,5.666666667,6.666666667,13.33333333,32.33333333,70.33333333,136,180.6666667,1.5625,5.170833333,7.283333333,12.36666667,0,-9.123333333,-3.126666667,-17.90666667,0,102,96.66666667,248,0,0,0,0,0,20,14,43.33333333,0,2.946666667,2.506666667,6.773333333,214.7103867,423.6298,678.42352,854.9482667,1018.466667,2085.6,3232.4,3654.4,31.53333333,65.33333333,104.4,137.8666667,169.7333333,424.8,619.0666667,752.2666667,14.25595333,33.57816,51.17673333,63.54093333,11.8336,8.772,20.6056,19.264,64,48,112,72,1,1,2,2.333333333,1,3,4.333333333,5,0.5329,0.5621,1.095,1.019566667,28.09,59.89,87.98,103.7410163,0,0.89,0.89,2.426666667,0,2,2,9.666666667,0,0,0,0,0,-2,-2.333333333,-2.666666667,0,-0.04,-0.04,0.306666667,0,-6,-6,-7.20711,2.406666667,12.92,25.84,48.13333333,130.6666667,224,448,522.6666667,0.666666667,2.666666667,5.333333333,10.66666667,10.66666667,32,64,85.33333333,0.897066667,2.381866667,4.763733333,7.0528,927.5266667,1123.973333,2247.946667,3144.561083,0,-1.733333333,-3.466666667,-5.066666667,0,21.33333333,42.66666667,112,0,0,0,0,0,2.666666667,5.333333333,21.33333333,0,1.04,2.08,6.293333333,0,69.33333333,138.6666667,313.56208,TOVJUL_clean.cif,
